0.621133787	0.502132	0.3												
277.6671202	0.391837	55.2												
278.0589569	0.400544	55.3												
278.4595011	0.444082	56.1												
278.9035828	0.418639	56.2												
279.3222222	0.399864	56.3												
279.7220862	0.446984	57.1												
280.1690703	0.400544	57.2												
280.5696145	0.423764	57.3												
280.9933787	0.461497	58.1												
281.4548753	0.461497	58.2												
281.9163719	0.452789	58.3												
282.369161	0.455692	59.1												
282.8248526	0.470204	59.2												
283.2950567	0.563084	59.3												
283.8581406	0.446984	60.1												
284.3051247	0.406349	60.2												
284.7114739	0.420862	60.3												
285.1323356	0.464399	61.1												
285.5967347	0.417959	61.2												
286.0146939	0.461497	61.3												
286.4761905	0.424104	62.1												
286.9002948	0.403107	62.2												
287.3034014	0.438277	62.3												
287.741678	0.426667	63.1												
288.1683447	0.409252	63.2												
288.5775964	0.476009	63.3												
289.0536054	0.425102	64.1												
289.4787075	0.390816	64.2												
289.8695238	0.440862	64.3												
290.3103855	0.417959	65.1												
290.7283447	0.40229	65.2												
291.1306349	0.445238	65.3												
291.575873	0.412154	66.1												
291.9880272	0.43356	66.2												
292.4215873	0.431383	66.3												
292.8529705	0.412154	67.1												
293.2651247	0.446984	67.2												
293.7121088	0.478912	67.3												
294.1910204	0.429569	68.1												
294.6205896	0.478912	68.2												
295.0995011	0.467302	68.3												
295.5668027	0.435374	69.1												
296.0021769	0.455692	69.2												
296.4578685	0.412154	69.3												
296.8700227	0.516644	70.1												
297.3866667	0.528254	70.2												
297.9149206	0.478912	70.3												
298.3938322	0.415057	71.1												
298.8088889	0.455692	71.2												
299.2645805	0.441179	71.3												
299.7057596	0.444082	72.1												
300.1498413	0.464399	72.2												
300.6142404	0.473492	72.3												
301.0877324	0.501746	73.1												
301.5894785	0.545669	73.2												
302.1351474	0.502132	73.3												
302.6372789	0.491905	74.1												
303.1291837	0.642971	74.2												
303.7721542	0.664671	74.3												
304.4368254	0.568889	75.1												
305.0057143	0.609524	75.2												
305.6152381	0.882358	75.3												
306.4975964	0.708209	76.1												
307.205805	0	76.3												
